"GitHub ID","Команда","Статус","Трек","SHA","Файлов в снимке","GitHub"
"1378234624","'til 3am","discovered","","","0","https://github.com/BAITC-Hacks/hack-682bab9a-til-3am"
"1365841254","'-30 MMR","discovered","","","0","https://github.com/BAITC-Hacks/hack-6d18e88e-30-mmr"
"1378541934","/","ready","","66ab85f7fb4e7a1492798521b5dc392fb6599530","114","https://github.com/BAITC-Hacks/hack-1323d9a9-team"
"1374854737","0 iq enjoyers","discovered","","","0","https://github.com/BAITC-Hacks/hack-9a98b7fa-0-iq-enjoyers"
"1379871679","0 iq enjoyers","discovered","","","0","https://github.com/BAITC-Hacks/hack-f81ea114-0-iq-enjoyers"
"1374206701","007","discovered","","","0","https://github.com/BAITC-Hacks/hack-efff8cf2-007"
"1376147159","01husky","discovered","","","0","https://github.com/BAITC-Hacks/hack-66c85e8f-01husky"
"1381741098","022Ali02","discovered","","","0","https://github.com/BAITC-Hacks/hack-585f599d-022ali02"
"1381684924","03","discovered","","","0","https://github.com/BAITC-Hacks/hack-75e46952-03"
"1381706851","0303ayerke-prog","discovered","","","0","https://github.com/BAITC-Hacks/hack-7391d9fb-0303ayerke-prog"
"1381761935","044shad1k","discovered","","","0","https://github.com/BAITC-Hacks/hack-d4c92852-044shad1k"
"1378648726","04team","discovered","","","0","https://github.com/BAITC-Hacks/hack-d790061c-04team"
"1381732389","080120650290","discovered","","","0","https://github.com/BAITC-Hacks/hack-e3cf3837-080120650290"
"1365915435","0817 team","discovered","","","0","https://github.com/BAITC-Hacks/hack-64deed8a-0817-team"
"1363605057","0L/QvtCx0LXQtNC40YLQtdC70Lg=","discovered","","","0","https://github.com/BAITC-Hacks/hack-66e42336-0l-qvtcx0lxqtnc40ylqtdc70lg"
"1373815994","0x_AI","discovered","","","0","https://github.com/BAITC-Hacks/hack-80534b2a-0x-ai"
"1358200842","1","discovered","","","0","https://github.com/BAITC-Hacks/hack-5bcf801b-1"
"1374057699","1","ready","","d5e7706a367534b64dcec968157fdb8b3af137c8","1","https://github.com/BAITC-Hacks/hack-079471c8-1"
"1374793618","104","discovered","","","0","https://github.com/BAITC-Hacks/hack-eab7e034-104"
"1377472672","11","ready","","88b845eb9aae3ef9705b1f4b1d8d7aa15a1ed689","41","https://github.com/BAITC-Hacks/hack-2a953101-11"
"1379552977","11","ready","","823aa52e0e4930ff91683e2b2ab36368490a5794","1","https://github.com/BAITC-Hacks/hack-1e5cea39-11"
"1361745187","11-2005","discovered","","","0","https://github.com/BAITC-Hacks/hack-faf6316b-11-2005"
"1381696277","11zhansaya07-prog","discovered","","","0","https://github.com/BAITC-Hacks/hack-a84df00d-11zhansaya07-prog"
"1284725192","123","discovered","","","0","https://github.com/BAITC-Hacks/hack-9feddb8a-123"
"1379756958","123","discovered","","","0","https://github.com/BAITC-Hacks/hack-ee8cb9dc-123"
"1374677622","13G","discovered","","","0","https://github.com/BAITC-Hacks/hack-481839f6-13g"
"1358347659","13Lab","discovered","","","0","https://github.com/BAITC-Hacks/hack-e311b3ab-13lab"
"1375027821","1465","discovered","","","0","https://github.com/BAITC-Hacks/hack-c8a98f95-1465"
"1365425628","1718","ready","","e18fd2f800a8bb37e00a801e9369bd63bd9c7992","53","https://github.com/BAITC-Hacks/hack-25081c1e-1718"
"1372848329","18+","discovered","","","0","https://github.com/BAITC-Hacks/hack-dae725ab-18"
"1381677028","1999erasyl","discovered","","","0","https://github.com/BAITC-Hacks/hack-ff656ba5-1999erasyl"
"1371289848","1Hrz","discovered","","","0","https://github.com/BAITC-Hacks/hack-6dd70654-1hrz"
"1374187683","2 Man Pixel","discovered","","","0","https://github.com/BAITC-Hacks/hack-a15905d4-2-man-pixel"
"1378103421","2031tech","ready","","f7c00e5aa1c5c1985757a815ad907ae296c89398","1","https://github.com/BAITC-Hacks/hack-3495c13c-2031tech"
"1374260129","228","ready","","2cbbf066227b6d75df8e25479f363b12a6c1fb27","1","https://github.com/BAITC-Hacks/hack-09a3f2e1-228"
"1374262068","228","ready","","67c4c6893e12ae574c22b2c9d81ddb7cd0e8ff38","20","https://github.com/BAITC-Hacks/hack-0c90ccb6-228"
"1367310099","23","ready","","922e8b39728c100a44352d8ebd94414bb1f3f8a6","1","https://github.com/BAITC-Hacks/hack-07342fdb-23"
"1379661652","23","discovered","","","0","https://github.com/BAITC-Hacks/hack-ec366cc6-23"
"1378229544","233 Lab","discovered","","","0","https://github.com/BAITC-Hacks/hack-c9b74ebd-233-lab"
"1372828943","2407","discovered","","","0","https://github.com/BAITC-Hacks/hack-f6c388bf-2407"
"1364237989","27","discovered","","","0","https://github.com/BAITC-Hacks/hack-b9ec458c-27"
"1367459552","2A","discovered","","","0","https://github.com/BAITC-Hacks/hack-8e87b897-2a"
"1374347140","2P","discovered","","","0","https://github.com/BAITC-Hacks/hack-e4bcd721-2p"
"1379839356","2P","discovered","","","0","https://github.com/BAITC-Hacks/hack-5884137f-2p"
"1371191416","2Qwants","discovered","","","0","https://github.com/BAITC-Hacks/hack-6bd29a3e-2qwants"
"1372609998","3 da gang","discovered","","","0","https://github.com/BAITC-Hacks/hack-81f437ae-3-da-gang"
"1376150177","3 Idiots","discovered","","","0","https://github.com/BAITC-Hacks/hack-db638fa5-3-idiots"
"1365834558","3-Musketeers","discovered","","","0","https://github.com/BAITC-Hacks/hack-390f12b4-3-musketeers"
"1371323829","3.14doors","ready","","f61b212e2f20a670543ab37c1b461b04d064286b","1","https://github.com/BAITC-Hacks/hack-22892654-3-14doors"
"1360602719","30 98","discovered","","","0","https://github.com/BAITC-Hacks/hack-7d3c4888-30-98"
"1381628167","31murat03","discovered","","","0","https://github.com/BAITC-Hacks/hack-db57fb65-31murat03"
"1381753524","34081n","discovered","","","0","https://github.com/BAITC-Hacks/hack-dbfb329b-34081n"
"1361414695","3eps","discovered","","","0","https://github.com/BAITC-Hacks/hack-f2f6b39a-3eps"
"1377515256","3MAP","ready","","6a00da00753debd5cf26911bb6377cc30de1131d","1","https://github.com/BAITC-Hacks/hack-2de2979e-3map"
"1373014040","4-0-4","discovered","","","0","https://github.com/BAITC-Hacks/hack-87fade6d-4-0-4"
"1368215913","404","discovered","","","0","https://github.com/BAITC-Hacks/hack-93b60efd-404"
"1371342553","404","discovered","","","0","https://github.com/BAITC-Hacks/hack-3f1d9e4f-404"
"1357149352","404 - Brain not Found","discovered","","","0","https://github.com/BAITC-Hacks/hack-50bab300-404---brain-not-found"
"1363007208","404 Brain Not Found","discovered","","","0","https://github.com/BAITC-Hacks/hack-f917f57e-404-brain-not-found"
"1375909387","404 not found","discovered","","","0","https://github.com/BAITC-Hacks/hack-688f6ca0-404-not-found"
"1374711773","404 Team Not Found","discovered","","","0","https://github.com/BAITC-Hacks/hack-c5aa2345-404-team-not-found"
"1379644834","404-ERROR","discovered","","","0","https://github.com/BAITC-Hacks/hack-b0c928a7-404-error"
"1373906356","404-NotFound","discovered","","","0","https://github.com/BAITC-Hacks/hack-ee5a3cd4-404-notfound"
"1368187139","404ExcusesNotFound","discovered","","","0","https://github.com/BAITC-Hacks/hack-65761fd7-404excusesnotfound"
"1377251130","404not found","discovered","","","0","https://github.com/BAITC-Hacks/hack-8692987e-404not-found"
"1369680754","404team","ready","","393f5f7d2572ef43322c91e9d9109d736b84a334","49","https://github.com/BAITC-Hacks/hack-0141a35d-404team"
"1381732655","4inaA","ready","","ca79812cdc4d2563a87ba630aa5225eaeaf2df31","1","https://github.com/BAITC-Hacks/hack-0e4828fe-4inaa"
"1377128556","4STEPS","discovered","","","0","https://github.com/BAITC-Hacks/hack-8a956652-4steps"
"1366669615","50 Tenge","discovered","","","0","https://github.com/BAITC-Hacks/hack-67979f3c-50-tenge"
"1375631937","500","discovered","","","0","https://github.com/BAITC-Hacks/hack-463a9525-500"
"1381701255","56jkf","discovered","","","0","https://github.com/BAITC-Hacks/hack-c05dd943-56jkf"
"1379173002","5narse","discovered","","","0","https://github.com/BAITC-Hacks/hack-eeca788f-5narse"
"1368567487","67","ready","","7577754bcfbc2202fb627274fea37b2f1c63e472","1","https://github.com/BAITC-Hacks/hack-04e7d2cf-67"
"1376341937","67","discovered","","","0","https://github.com/BAITC-Hacks/hack-d59a47be-67"
"1379892257","67","discovered","","","0","https://github.com/BAITC-Hacks/hack-99f78797-67"
"1381668959","6nywbndfzh-sketch","discovered","","","0","https://github.com/BAITC-Hacks/hack-992b6b76-6nywbndfzh-sketch"
"1372774107","7 S AI","discovered","","","0","https://github.com/BAITC-Hacks/hack-96ac4fd9-7-s-ai"
"1374236702","7-Solutions","ready","","923d2d78b31e40f7d569e6475b89024ed53facf5","42","https://github.com/BAITC-Hacks/hack-2d79bdb0-7-solutions"
"1381699897","707aydinnn","ready","","ed6fd7113005747f7f2a38f866fdb9cf383bd0df","1","https://github.com/BAITC-Hacks/hack-1909914b-707aydinnn"
"1381682622","707nrk","ready","","c4399716068055c3336146cdd24e52a5cbb6e3a9","1","https://github.com/BAITC-Hacks/hack-2348e2d0-707nrk"
"1379837471","7122.AI","ready","","479c14a94bb2ad4f90f172383a939833c9443b5b","1","https://github.com/BAITC-Hacks/hack-24a2b293-7122-ai"
"1366521478","7182","discovered","","","0","https://github.com/BAITC-Hacks/hack-6c2f55f4-7182"
"1374248084","7RL","discovered","","","0","https://github.com/BAITC-Hacks/hack-a0c09ce8-7rl"
"1381449005","7YA","ready","","00688b88d1d8b3f6b760f8904d82b1e8a5e463ef","6","https://github.com/BAITC-Hacks/hack-2f7b2539-7ya"
"1377239037","810","discovered","","","0","https://github.com/BAITC-Hacks/hack-8cfaecc5-810"
"1371550218","95","discovered","","","0","https://github.com/BAITC-Hacks/hack-f32457c2-95"
"1381636088","96-bit","discovered","","","0","https://github.com/BAITC-Hacks/hack-82eade86-96-bit"
"1381701368","9bye","ready","","f2125e873030e7d01fc24a8568c6844451b51daf","1","https://github.com/BAITC-Hacks/hack-190f7cde-9bye"
"1369825711","<   >","discovered","","","0","https://github.com/BAITC-Hacks/hack-830980ca-team"
"1376298560","< blank >","discovered","","","0","https://github.com/BAITC-Hacks/hack-3b47610b-blank"
"1369975422",">Cyb3rF1sh Team","ready","","6ce818b849a5d40e7b77f6ca31ce64707620ded7","1","https://github.com/BAITC-Hacks/hack-0731819f-cyb3rf1sh-team"
"1380127397","A&B Systems","discovered","","","0","https://github.com/BAITC-Hacks/hack-f02d3fd7-a-b-systems"
"1381655786","a-altybayev","ready","","7e1baab33812426611ec0ab3f27bb9e0b3e97561","1","https://github.com/BAITC-Hacks/hack-29fcafbf-a-altybayev"
"1381684667","a-atpv","discovered","","","0","https://github.com/BAITC-Hacks/hack-b9b1afc4-a-atpv"
"1377476882","A-I-J-O-B-A","discovered","","","0","https://github.com/BAITC-Hacks/hack-9483ccc2-a-i-j-o-b-a"
"1371275721","A-lN","discovered","","","0","https://github.com/BAITC-Hacks/hack-7ab49ed7-a-ln"
"1381655642","a-yermanov","discovered","","","0","https://github.com/BAITC-Hacks/hack-836a36ca-a-yermanov"
"1374430348","A.B.D","ready","","ba9460ee350021d75df82906234f1a8c529870ff","1","https://github.com/BAITC-Hacks/hack-2b573e4d-a-b-d"
"1381743355","a1gys","discovered","","","0","https://github.com/BAITC-Hacks/hack-f43416e1-a1gys"
"1381700274","a1ienpage","discovered","","","0","https://github.com/BAITC-Hacks/hack-d5556d03-a1ienpage"
"1381741601","a1medet","ready","","aec23a86e8caf1e93e5f464e86cca74e1e1a3ead","1","https://github.com/BAITC-Hacks/hack-1212c403-a1medet"
"1368696503","A1Teng3","ready","","024ff14636eb75bb4e865a2cb84c5eb827d06b6a","1","https://github.com/BAITC-Hacks/hack-20dfdf88-a1teng3"
"1377517974","A7","ready","","4ce3fdc4664c441510bceb1eda88df3ab7ab4e74","24","https://github.com/BAITC-Hacks/hack-17a0e36f-a7"
"1375586595","AAA","discovered","","","0","https://github.com/BAITC-Hacks/hack-9ebd97e6-aaa"
"1381730454","aaaf","discovered","","","0","https://github.com/BAITC-Hacks/hack-c15cf3d4-aaaf"
"1381640624","aaaneel","discovered","","","0","https://github.com/BAITC-Hacks/hack-3ad823b9-aaaneel"
"1360137066","AaaS","ready","","1dfb1a63defc33d4daa784265f28e3edd6c53330","1","https://github.com/BAITC-Hacks/hack-072373de-aaas"
"1381734364","aaldrrr","discovered","","","0","https://github.com/BAITC-Hacks/hack-e00c2f69-aaldrrr"
"1377170560","AAviators","ready","","acb7f5ec0a11e3629be795fd35becf07df58905b","1","https://github.com/BAITC-Hacks/hack-1a3f19e0-aaviators"
"1357098417","AB","discovered","","","0","https://github.com/BAITC-Hacks/hack-c0998de6-ab"
"1375768693","Ab.Ai","discovered","","","0","https://github.com/BAITC-Hacks/hack-96363301-ab-ai"
"1380245492","Ab_ai","discovered","","","0","https://github.com/BAITC-Hacks/hack-bf791639-ab-ai"
"1359444793","ABA","discovered","","","0","https://github.com/BAITC-Hacks/hack-bc59238c-aba"
"1353584635","AbaD3v","ready","","e647745cd7dfc9db427a79fdc9c02abe6a6b41ad","77","https://github.com/BAITC-Hacks/hack-24c03e7c-abad3v"
"1374794170","Abay","discovered","","","0","https://github.com/BAITC-Hacks/hack-73b14c4f-abay"
"1381731866","abaymukhtaruly","discovered","","","0","https://github.com/BAITC-Hacks/hack-8a624d39-abaymukhtaruly"
"1381688144","abbbrrdev","ready","","b7ab1d282b572fa9bd394825b15bcc4e0a92e0bf","1","https://github.com/BAITC-Hacks/hack-1daa521e-abbbrrdev"
"1364023731","Abda","discovered","","","0","https://github.com/BAITC-Hacks/hack-f9a69dc6-abda"
"1371339444","Abda","discovered","","","0","https://github.com/BAITC-Hacks/hack-7edf5ab9-abda"
"1381675444","abdiraiymzhandos","discovered","","","0","https://github.com/BAITC-Hacks/hack-be4c96ff-abdiraiymzhandos"
"1381673097","Abdullah-m7","discovered","","","0","https://github.com/BAITC-Hacks/hack-c9dc7359-abdullah-m7"
"1381750279","Abekemyn","discovered","","","0","https://github.com/BAITC-Hacks/hack-51d4ed6d-abekemyn"
"1381685341","abeq52ngg","discovered","","","0","https://github.com/BAITC-Hacks/hack-fbddd0df-abeq52ngg"
"1361983736","Abilmansur","ready","","82cb8b263ef66d0857015b4710ecd33a7cff185d","72","https://github.com/BAITC-Hacks/hack-060fcaa6-abilmansur"
"1376154141","Abobus","ready","","dbaba76d53d9190a530f4bfe6e3afbefffbf40c4","1","https://github.com/BAITC-Hacks/hack-1fcbcfcd-abobus"
"1373343483","Absolute-Zero","discovered","","","0","https://github.com/BAITC-Hacks/hack-c96d22c2-absolute-zero"
"1381725825","Abu-abu-abu","discovered","","","0","https://github.com/BAITC-Hacks/hack-60afd97f-abu-abu-abu"
"1381260076","Abundio AI","discovered","","","0","https://github.com/BAITC-Hacks/hack-829e7e8a-abundio-ai"
"1374103712","Abyl-Ai","discovered","","","0","https://github.com/BAITC-Hacks/hack-7305523c-abyl-ai"
"1381742263","Abylaikhan1234","discovered","","","0","https://github.com/BAITC-Hacks/hack-59fc03ca-abylaikhan1234"
"1381761706","AbylaiSekerbek7","discovered","","","0","https://github.com/BAITC-Hacks/hack-5f94f782-abylaisekerbek7"
"1366068047","ABZHURD","discovered","","","0","https://github.com/BAITC-Hacks/hack-b5cf38a5-abzhurd"
"1381727043","AbzX12206","discovered","","","0","https://github.com/BAITC-Hacks/hack-51250d67-abzx12206"
"1369612517","ACE","discovered","","","0","https://github.com/BAITC-Hacks/hack-738ddcc2-ace"
"1374321684","ACE","discovered","","","0","https://github.com/BAITC-Hacks/hack-3dbc6029-ace"
"1374320615","AceForce","discovered","","","0","https://github.com/BAITC-Hacks/hack-62902277-aceforce"
"1379755306","AceForce","ready","","7a908e399ca2bab608b9a942ae9207178f6ff79c","1","https://github.com/BAITC-Hacks/hack-33a7b7ea-aceforce"
"1381695189","AcidFog","discovered","","","0","https://github.com/BAITC-Hacks/hack-5385b9f9-acidfog"
"1379433861","Acing","discovered","","","0","https://github.com/BAITC-Hacks/hack-82e6ec29-acing"
"1377955271","ActuaryX","discovered","","","0","https://github.com/BAITC-Hacks/hack-7b1f41c4-actuaryx"
"1375430758","AD","discovered","","","0","https://github.com/BAITC-Hacks/hack-5ce9b0a5-ad"
"1381657135","AdaiWard","discovered","","","0","https://github.com/BAITC-Hacks/hack-a560ee98-adaiward"
"1364594885","Adam Dark","discovered","","","0","https://github.com/BAITC-Hacks/hack-9a0e4e3e-adam-dark"
"1381742618","adam314dl-bit","discovered","","","0","https://github.com/BAITC-Hacks/hack-468efe9b-adam314dl-bit"
"1378614302","AdamovasTeam","discovered","","","0","https://github.com/BAITC-Hacks/hack-8a0acd38-adamovasteam"
"1374342859","ADAY","ready","","efd6ba3af323f234fea43200d9f5859858eb5c44","32","https://github.com/BAITC-Hacks/hack-1c4513ed-aday"
"1363940544","ADD","discovered","","","0","https://github.com/BAITC-Hacks/hack-893d46fc-add"
"1381734111","addazziia","discovered","","","0","https://github.com/BAITC-Hacks/hack-e6db91d6-addazziia"
"1374988440","Ademashki","discovered","","","0","https://github.com/BAITC-Hacks/hack-fabf1860-ademashki"
"1379151616","Ademis","ready","","0b9e6ca88745c95f8b215135b75e34222995f0db","1","https://github.com/BAITC-Hacks/hack-0b79535f-ademis"
"1381665372","adiezz","ready","","9c67adacd3072a2a37ca896aca47811a705cee63","1","https://github.com/BAITC-Hacks/hack-0173b971-adiezz"
"1354639170","Adil","discovered","","","0","https://github.com/BAITC-Hacks/hack-4c17786c-adil"
"1381668847","Adil54521","discovered","","","0","https://github.com/BAITC-Hacks/hack-602d9678-adil54521"
"1381652711","Adil67Zoro","discovered","","","0","https://github.com/BAITC-Hacks/hack-b82be095-adil67zoro"
"1379507301","Adil_Alem","discovered","","","0","https://github.com/BAITC-Hacks/hack-ee3bcfa5-adil-alem"
"1381646484","adilbayevmiras","discovered","","","0","https://github.com/BAITC-Hacks/hack-d1c2a3df-adilbayevmiras"
"1361073627","Adilet AI","discovered","","","0","https://github.com/BAITC-Hacks/hack-cce91bcc-adilet-ai"
"1381740809","adiletb","discovered","","","0","https://github.com/BAITC-Hacks/hack-4ee291da-adiletb"
"1377376974","adiletfndr","ready","","95c1ee7c031f42bbf4a31836e77f73c9d7b6a118","1","https://github.com/BAITC-Hacks/hack-0e9cfe41-adiletfndr"
"1381625283","adilettorebekjob-cell","discovered","","","0","https://github.com/BAITC-Hacks/hack-f4e57bb4-adilettorebekjob-cell"
"1381664177","adilomarhani4","discovered","","","0","https://github.com/BAITC-Hacks/hack-56c90761-adilomarhani4"
"1381753119","Adilzhanz","discovered","","","0","https://github.com/BAITC-Hacks/hack-b179386d-adilzhanz"
"1381710678","adilzhns","ready","","c5881a148f933916d10cc4909fdcac2fa7bce8bc","1","https://github.com/BAITC-Hacks/hack-2f7973cd-adilzhns"
"1381750503","Adina00-tech","discovered","","","0","https://github.com/BAITC-Hacks/hack-f4d6026c-adina00-tech"
"1364814196","Adios","discovered","","","0","https://github.com/BAITC-Hacks/hack-58e0c143-adios"
"1371329444","adios","discovered","","","0","https://github.com/BAITC-Hacks/hack-a50107ae-adios"
"1381737390","Adkhamov","discovered","","","0","https://github.com/BAITC-Hacks/hack-f01ce00c-adkhamov"
"1374161322","ADLabs","discovered","","","0","https://github.com/BAITC-Hacks/hack-6a0e416e-adlabs"
"1381757231","ADLESUS","discovered","","","0","https://github.com/BAITC-Hacks/hack-b2375297-adlesus"
"1381699337","adlet29","discovered","","","0","https://github.com/BAITC-Hacks/hack-5619f72f-adlet29"
"1381757400","adlmks","discovered","","","0","https://github.com/BAITC-Hacks/hack-69586575-adlmks"
"1381661514","ADRENOL1NE","discovered","","","0","https://github.com/BAITC-Hacks/hack-c273b2c0-adrenol1ne"
"1366764240","Ads Tech","discovered","","","0","https://github.com/BAITC-Hacks/hack-7d91ac57-ads-tech"
"1362612084","ae19","discovered","","","0","https://github.com/BAITC-Hacks/hack-b03d52a0-ae19"
"1374767800","Aegis","discovered","","","0","https://github.com/BAITC-Hacks/hack-90265507-aegis"
"1381642658","Aeka","ready","","afb7e0c677c91ea60ff364afbd106ab9b14b451d","1","https://github.com/BAITC-Hacks/hack-12f7aee2-aeka"
"1371799564","AELQORA","ready","","32d27098f64226a631ab68f8addb4940de6b6a43","1","https://github.com/BAITC-Hacks/hack-22553d6a-aelqora"
"1378570531","AetheriaCraft","ready","","16d37921194b22e2972f8acc1de4e2b5d6e46b58","1","https://github.com/BAITC-Hacks/hack-0f76815a-aetheriacraft"
"1366595589","AetherixA","discovered","","","0","https://github.com/BAITC-Hacks/hack-9199ebad-aetherixa"
"1354710833","Aevix","discovered","","","0","https://github.com/BAITC-Hacks/hack-fe3472cb-aevix"
"1379802481","Aevix","discovered","","","0","https://github.com/BAITC-Hacks/hack-eb092006-aevix"
"1364761412","AEZ Tech","ready","","1f1960581923cb74c1843b2d9d8054b344c1db64","38","https://github.com/BAITC-Hacks/hack-0ab753f5-aez-tech"
"1381656999","affosya","discovered","","","0","https://github.com/BAITC-Hacks/hack-b5e81a48-affosya"
"1381731389","Agadinova","discovered","","","0","https://github.com/BAITC-Hacks/hack-83b117c5-agadinova"
"1368806944","AgentForge","discovered","","","0","https://github.com/BAITC-Hacks/hack-6fcd7f48-agentforge"
"1379597633","AgentForge","discovered","","","0","https://github.com/BAITC-Hacks/hack-a6d204dd-agentforge"
"1370354109","Agentic Shift","discovered","","","0","https://github.com/BAITC-Hacks/hack-daf34cd2-agentic-shift"
"1381754369","agneseverhot","discovered","","","0","https://github.com/BAITC-Hacks/hack-c85a42f5-agneseverhot"
"1361460917","AgriAgro","ready","","81d7e9ba60c18fa3afd108790b15575c800908e5","1","https://github.com/BAITC-Hacks/hack-28abddfa-agriagro"
"1370353840","AGRO-kings","discovered","","","0","https://github.com/BAITC-Hacks/hack-f97b9312-agro-kings"
"1374430313","Agro-Pulse","discovered","","","0","https://github.com/BAITC-Hacks/hack-c8b7404d-agro-pulse"
"1379497980","Agro-Pulse","discovered","","","0","https://github.com/BAITC-Hacks/hack-a8324dfc-agro-pulse"
"1377091234","Agroalem","discovered","","","0","https://github.com/BAITC-Hacks/hack-dcb251c0-agroalem"
"1374674135","agrob2bsaas","ready","","a8a4fb3c9a8072b1b5c163d58e7ffd9ee6f68402","1","https://github.com/BAITC-Hacks/hack-3314b386-agrob2bsaas"
"1377498063","Agroinovators","discovered","","","0","https://github.com/BAITC-Hacks/hack-fa4ed5d3-agroinovators"
"1377303274","AgroMind","discovered","","","0","https://github.com/BAITC-Hacks/hack-c67265be-agromind"
"1378234477","AGV-solutions","discovered","","","0","https://github.com/BAITC-Hacks/hack-5f6a1c38-agv-solutions"
"1373520018","Ah Shit, Here We Code Again","discovered","","","0","https://github.com/BAITC-Hacks/hack-71f6ba34-ah-shit-here-we-code-again"
"1381275876","Ahjin","discovered","","","0","https://github.com/BAITC-Hacks/hack-5ec2c171-ahjin"
"1381761818","ahmed","ready","","3e23636a81cfcfe20b9e22fd38a1f11e0206bcb8","1","https://github.com/BAITC-Hacks/hack-1a147962-ahmed"
"1381730894","ahmetovakunimai-bit","discovered","","","0","https://github.com/BAITC-Hacks/hack-d2994d93-ahmetovakunimai-bit"
"1373486310","AI - Bolashaq SanaTil W","discovered","","","0","https://github.com/BAITC-Hacks/hack-92f67f3d-ai---bolashaq-sanatil-w"
"1374287950","AI - Bolashaq SanaTili W","ready","","f50d4925f73a20c7c421b6a0bdd653f315cd1a25","1","https://github.com/BAITC-Hacks/hack-1a31674c-ai---bolashaq-sanatili-w"
"1381263602","AI - ITM - 262","ready","","7e70ae99977e6ccf1b68a1d3d514f58168619055","1","https://github.com/BAITC-Hacks/hack-24f400eb-ai---itm---262"
"1361439188","AI Association","ready","","88e001f8d2626afbb4330bd938c06aeb18546c75","99","https://github.com/BAITC-Hacks/hack-0a6c3bd5-ai-association"
"1378459968","AI B2B SAAS","ready","","2b44abb4b6a8a04496d10641dae45f18cc65565c","1","https://github.com/BAITC-Hacks/hack-36111284-ai-b2b-saas"
"1379876911","AI concept","discovered","","","0","https://github.com/BAITC-Hacks/hack-f1308491-ai-concept"
"1374652480","AI first","discovered","","","0","https://github.com/BAITC-Hacks/hack-88a39031-ai-first"
"1374359007","AI freaks","ready","","0ef6b20f12c9c2302d346901af974b43889e393d","1","https://github.com/BAITC-Hacks/hack-349b35dc-ai-freaks"
"1370456845","AI geniuses","discovered","","","0","https://github.com/BAITC-Hacks/hack-a917a1bd-ai-geniuses"
"1377112537","AI GROUP","discovered","","","0","https://github.com/BAITC-Hacks/hack-bb4227ff-ai-group"
"1365675218","AI GYRLAR","discovered","","","0","https://github.com/BAITC-Hacks/hack-ed15a85e-ai-gyrlar"
"1371270218","AI hackers","ready","","8d6fc9ba36512e4047d61259290de5859c0d4368","41","https://github.com/BAITC-Hacks/hack-33b5be11-ai-hackers"
"1379798711","AI hackers","ready","","da4704363d03c1c6546f9bcd7552247220f50e98","5","https://github.com/BAITC-Hacks/hack-296d786f-ai-hackers"
"1374678149","AI Health Lab","discovered","","","0","https://github.com/BAITC-Hacks/hack-c51eb373-ai-health-lab"
"1367562092","Ai Job Hunter","discovered","","","0","https://github.com/BAITC-Hacks/hack-dbab4d08-ai-job-hunter"
"1376891386","AI love","ready","","4604944d61fef170eea4c1a37d400930b8d7e5a0","1","https://github.com/BAITC-Hacks/hack-09dcde1b-ai-love"
"1373183267","AI luna","ready","","a72d1901172845b1439dc0637b0e8442ecd7dd4f","1","https://github.com/BAITC-Hacks/hack-0eb56de7-ai-luna"
"1379462158","Ai master","ready","","02e8fa4df8a1b854eed8c8c174d655b5d21a4846","1","https://github.com/BAITC-Hacks/hack-2976c7bf-ai-master"
"1379741718","AI ORDA","unclassified","","e96298877cd8e0f03555f2d218ef5f0991ff7d6e","4","https://github.com/BAITC-Hacks/hack-02e400cc-ai-orda"
"1377461839","AI Prime","discovered","","","0","https://github.com/BAITC-Hacks/hack-41cbab61-ai-prime"
"1371303893","ai solution","discovered","","","0","https://github.com/BAITC-Hacks/hack-467d9aad-ai-solution"
"1378189276","Ai Solution","discovered","","","0","https://github.com/BAITC-Hacks/hack-77c52576-ai-solution"
"1367415536","AI Startup 67","discovered","","","0","https://github.com/BAITC-Hacks/hack-c022a2c4-ai-startup-67"
"1364705690","AI-07","discovered","","","0","https://github.com/BAITC-Hacks/hack-66156615-ai-07"
"1378602090","AI-Abramyans","discovered","","","0","https://github.com/BAITC-Hacks/hack-4054a8a1-ai-abramyans"
"1371485664","AI-ANA","discovered","","","0","https://github.com/BAITC-Hacks/hack-3c47c506-ai-ana"
"1371293085","Ai-aqsha","ready","","65a2e08107e7d1cb6ab24a08c07d24fe6f366425","1","https://github.com/BAITC-Hacks/hack-095283b5-ai-aqsha"
"1371271385","ai-b2b-saas","discovered","","","0","https://github.com/BAITC-Hacks/hack-b58dbbaf-ai-b2b-saas"
"1373483387","AI-Batyr","discovered","","","0","https://github.com/BAITC-Hacks/hack-7c96e04e-ai-batyr"
"1379877772","AI-COM","discovered","","","0","https://github.com/BAITC-Hacks/hack-c89e4d11-ai-com"
"1375557984","AI-Concept","discovered","","","0","https://github.com/BAITC-Hacks/hack-d37d6c63-ai-concept"
"1372954304","AI-CONNECT","discovered","","","0","https://github.com/BAITC-Hacks/hack-774a573a-ai-connect"
"1377134963","AI-CZHS","ready","","6f50acc38643c2903b5892745db6a9d77b9793d3","1","https://github.com/BAITC-Hacks/hack-14755d73-ai-czhs"
"1374115294","AI-Dala","discovered","","","0","https://github.com/BAITC-Hacks/hack-7b3828fb-ai-dala"
"1376965728","AI-DANA","ready","","9fb0c25cd41a0409711fa327f2ca9d0a5854dccc","1","https://github.com/BAITC-Hacks/hack-03875442-ai-dana"
"1376997909","Ai-DH","discovered","","","0","https://github.com/BAITC-Hacks/hack-8b62ba58-ai-dh"
